row_key,recipe_name,section,original_line,qty,unit,ingredient,note,review
520918ae-a734-4ad1-9fed-c51e46ca82ca|1|5,Chicken Shawarma Sheet Pan Dinner,cucumber sauce,a couple pinches salt & pepper,,,pinches salt & pepper,,no-qty
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|0,Chicken Shawarma Sheet Pan Dinner,chicken marinade,1.5–2 lb cubed boneless skinless chicken thighs,1.5,lb,boneless skinless chicken thighs,cubed,range
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|1,Chicken Shawarma Sheet Pan Dinner,chicken marinade,½ tbsp olive oil,0.5,tbsp,olive oil,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|2,Chicken Shawarma Sheet Pan Dinner,chicken marinade,2.5 tbsp plain greek yogurt,2.5,tbsp,plain greek yogurt,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|3,Chicken Shawarma Sheet Pan Dinner,chicken marinade,2 tbsp tomato paste,2,tbsp,tomato paste,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|4,Chicken Shawarma Sheet Pan Dinner,chicken marinade,juice of 1 large lemon,,,juice of 1 large lemon,,digit-in-name|no-qty
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|5,Chicken Shawarma Sheet Pan Dinner,chicken marinade,6 minced garlic cloves,6,,garlic cloves,minced,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|6,Chicken Shawarma Sheet Pan Dinner,chicken marinade,1 tbsp oregano,1,tbsp,oregano,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|7,Chicken Shawarma Sheet Pan Dinner,chicken marinade,1 tbsp sweet paprika,1,tbsp,sweet paprika,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|8,Chicken Shawarma Sheet Pan Dinner,chicken marinade,⅓ tsp cinnamon,0.333,tsp,cinnamon,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|9,Chicken Shawarma Sheet Pan Dinner,chicken marinade,1 tsp cumin,1,tsp,cumin,,
520918ae-a734-4ad1-9fed-c51e46ca82ca|2|10,Chicken Shawarma Sheet Pan Dinner,chicken marinade,a couple pinches salt + pepper,,,pinches salt + pepper,,no-qty
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|0,Chicken Spring Roll Bowl,Bowl,"370g (13oz) boneless, skinless chicken thighs",370,g,boneless,skinless chicken thighs; 13oz,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|1,Chicken Spring Roll Bowl,Bowl,Salt and pepper,,,Salt and pepper,,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|2,Chicken Spring Roll Bowl,Bowl,100g rice vermicelli noodles (uncooked),100,g,rice vermicelli noodles,uncooked,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|3,Chicken Spring Roll Bowl,Bowl,"½–1 bunch green leaf lettuce, chopped",0.5,,–1 bunch green leaf lettuce,chopped,digit-in-name
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|4,Chicken Spring Roll Bowl,Bowl,1½ cups bean sprouts,1,,½ cups bean sprouts,,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|5,Chicken Spring Roll Bowl,Bowl,"2 Persian cucumbers, thinly sliced",2,,Persian cucumbers,thinly sliced,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|6,Chicken Spring Roll Bowl,Bowl,"1 large carrot, diced or julienned",1,,large carrot,diced or julienned,or-alt
6d5344f4-65e5-4844-ae41-cffa3639cb9a|0|7,Chicken Spring Roll Bowl,Bowl,Cooking spray,,,Cooking spray,,no-qty
6d5344f4-65e5-4844-ae41-cffa3639cb9a|1|0,Chicken Spring Roll Bowl,Peanut Sauce,½ tbsp olive oil,0.5,tbsp,olive oil,,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|1|1,Chicken Spring Roll Bowl,Peanut Sauce,"2 garlic cloves, minced",2,,garlic cloves,minced,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|1|2,Chicken Spring Roll Bowl,Peanut Sauce,2½ tbsp hoisin sauce,2,,½ tbsp hoisin sauce,,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|1|3,Chicken Spring Roll Bowl,Peanut Sauce,1½ tbsp smooth peanut butter,1,,½ tbsp smooth peanut butter,,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|1|4,Chicken Spring Roll Bowl,Peanut Sauce,60ml (¼ cup) water (adjust for thickness),60,ml,water,¼ cup; adjust for thickness,
6d5344f4-65e5-4844-ae41-cffa3639cb9a|1|5,Chicken Spring Roll Bowl,Peanut Sauce,1 tsp sambal chilli paste,1,tsp,sambal chilli paste,,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|0,Chicken Tikka Masala,curry sauce,3 tbsp / 65ml vegetable oil,3,tbsp,/ 65ml vegetable oil,,digit-in-name
a9ce490b-fb43-4911-82be-56805de1d1bd|0|1,Chicken Tikka Masala,curry sauce,30g / 2 tbsp unsalted butter,30,g,/ 2 tbsp unsalted butter,,digit-in-name
a9ce490b-fb43-4911-82be-56805de1d1bd|0|2,Chicken Tikka Masala,curry sauce,"1 onion, finely chopped",1,,onion,finely chopped,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|3,Chicken Tikka Masala,curry sauce,1 tsp salt,1,tsp,salt,,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|4,Chicken Tikka Masala,curry sauce,2 tbsp grated ginger,2,tbsp,ginger,grated,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|5,Chicken Tikka Masala,curry sauce,"6 cloves garlic, minced",6,clove,garlic,minced,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|6,Chicken Tikka Masala,curry sauce,1 tbsp paprika,1,tbsp,paprika,,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|7,Chicken Tikka Masala,curry sauce,1⅔ cups tomato passata (tomato puree),1,,⅔ cups tomato passata,tomato puree,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|8,Chicken Tikka Masala,curry sauce,1⅔ cups water,1,,⅔ cups water,,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|9,Chicken Tikka Masala,curry sauce,½ cup cream,0.5,cup,cream,,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|10,Chicken Tikka Masala,curry sauce,1 tsp sugar,1,tsp,sugar,,
a9ce490b-fb43-4911-82be-56805de1d1bd|0|11,Chicken Tikka Masala,curry sauce,50g / 3 tbsp extra unsalted butter,50,g,/ 3 tbsp extra unsalted butter,,digit-in-name
a9ce490b-fb43-4911-82be-56805de1d1bd|1|0,Chicken Tikka Masala,chicken marinade,"600g / 1.2 lb chicken thigh, cut into 3cm / 2.2-inch cubes",600,g,/ 1.2 lb chicken thigh,cut into 3cm / 2.2-inch cubes,digit-in-name
a9ce490b-fb43-4911-82be-56805de1d1bd|1|1,Chicken Tikka Masala,chicken marinade,½ cup plain yoghurt,0.5,cup,plain yoghurt,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|2,Chicken Tikka Masala,chicken marinade,"6 cloves garlic, minced",6,clove,garlic,minced,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|3,Chicken Tikka Masala,chicken marinade,1 tbsp grated ginger,1,tbsp,ginger,grated,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|4,Chicken Tikka Masala,chicken marinade,1 tsp garam masala,1,tsp,garam masala,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|5,Chicken Tikka Masala,chicken marinade,1 tsp salt,1,tsp,salt,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|6,Chicken Tikka Masala,chicken marinade,1 tsp cumin,1,tsp,cumin,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|7,Chicken Tikka Masala,chicken marinade,1 tsp coriander,1,tsp,coriander,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|8,Chicken Tikka Masala,chicken marinade,1 tsp paprika,1,tsp,paprika,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|9,Chicken Tikka Masala,chicken marinade,1 tbsp vegetable oil,1,tbsp,vegetable oil,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|10,Chicken Tikka Masala,chicken marinade,⅛ tsp cayenne pepper,0.125,tsp,cayenne pepper,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|11,Chicken Tikka Masala,chicken marinade,pinch black pepper,1,pinch,black pepper,,
a9ce490b-fb43-4911-82be-56805de1d1bd|1|12,Chicken Tikka Masala,chicken marinade,2 tsp lemon juice,2,tsp,lemon juice,,
a9ce490b-fb43-4911-82be-56805de1d1bd|2|0,Chicken Tikka Masala,curry sauce spices,2 tsp turmeric,2,tsp,turmeric,,
a9ce490b-fb43-4911-82be-56805de1d1bd|2|1,Chicken Tikka Masala,curry sauce spices,1 tbsp garam masala,1,tbsp,garam masala,,
a9ce490b-fb43-4911-82be-56805de1d1bd|2|2,Chicken Tikka Masala,curry sauce spices,2 tsp coriander,2,tsp,coriander,,
a9ce490b-fb43-4911-82be-56805de1d1bd|2|3,Chicken Tikka Masala,curry sauce spices,1 tsp cumin,1,tsp,cumin,,
a9ce490b-fb43-4911-82be-56805de1d1bd|2|4,Chicken Tikka Masala,curry sauce spices,⅛ tsp cardamon,0.125,tsp,cardamon,,
a9ce490b-fb43-4911-82be-56805de1d1bd|2|5,Chicken Tikka Masala,curry sauce spices,⅛ tsp cayenne pepper,0.125,tsp,cayenne pepper,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|0,Chile Lime Chipotle Chicken,main,2.5 lbs boneless chicken thighs,2.5,lb,boneless chicken thighs,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|1,Chile Lime Chipotle Chicken,main,a few generous pinches of salt & pepper,,,pinches of salt & pepper,,no-qty
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|2,Chile Lime Chipotle Chicken,main,1 tbsp paprika,1,tbsp,paprika,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|3,Chile Lime Chipotle Chicken,main,1 tbsp Aleppo pepper or chili flakes of choice,1,tbsp,Aleppo pepper or chili flakes of choice,,or-alt|long
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|4,Chile Lime Chipotle Chicken,main,1 tbsp garlic powder,1,tbsp,garlic powder,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|5,Chile Lime Chipotle Chicken,main,½ tbsp chipotle powder,0.5,tbsp,chipotle powder,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|6,Chile Lime Chipotle Chicken,main,½ tsp coriander,0.5,tsp,coriander,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|7,Chile Lime Chipotle Chicken,main,¼ tsp cayenne pepper,0.25,tsp,cayenne pepper,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|8,Chile Lime Chipotle Chicken,main,2 tbsp fresh cilantro,2,tbsp,fresh cilantro,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|9,Chile Lime Chipotle Chicken,main,1 tbsp olive oil,1,tbsp,olive oil,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|10,Chile Lime Chipotle Chicken,main,2 tbsp yogurt,2,tbsp,yogurt,,
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|11,Chile Lime Chipotle Chicken,main,juice of 1 large lime,,,juice of 1 large lime,,digit-in-name|no-qty
e7e89515-f1f3-4bcd-87d5-236149bf849f|0|12,Chile Lime Chipotle Chicken,main,"½ large red onion, thinly sliced",0.5,,large red onion,thinly sliced,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|0,Chili Crunch Ground Chicken Bowls,Cucumber Salad,1 tablespoon chili crunch,1,tbsp,chili crunch,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|1,Chili Crunch Ground Chicken Bowls,Cucumber Salad,1 tablespoon coconut aminos,1,tbsp,coconut aminos,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|2,Chili Crunch Ground Chicken Bowls,Cucumber Salad,1 tablespoon pure maple syrup,1,tbsp,pure maple syrup,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|3,Chili Crunch Ground Chicken Bowls,Cucumber Salad,1 tablespoon rice vinegar,1,tbsp,rice vinegar,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|4,Chili Crunch Ground Chicken Bowls,Cucumber Salad,1 teaspoon grated ginger root,1,tsp,ginger root,grated,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|5,Chili Crunch Ground Chicken Bowls,Cucumber Salad,½ teaspoon kosher salt,0.5,tsp,kosher salt,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|6,Chili Crunch Ground Chicken Bowls,Cucumber Salad,1 english cucumber,1,,english cucumber,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|0|7,Chili Crunch Ground Chicken Bowls,Cucumber Salad,6 green onions,6,,green onions,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|0,Chili Crunch Ground Chicken Bowls,Chicken Bowls,1 tablespoon olive or avocado oil,1,tbsp,olive or avocado oil,,or-alt
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|1,Chili Crunch Ground Chicken Bowls,Chicken Bowls,1 pound ground chicken,1,lb,ground chicken,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|2,Chili Crunch Ground Chicken Bowls,Chicken Bowls,⅓ cup coconut aminos,0.333,cup,coconut aminos,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|3,Chili Crunch Ground Chicken Bowls,Chicken Bowls,2 tablespoons chili crunch,2,tbsp,chili crunch,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|4,Chili Crunch Ground Chicken Bowls,Chicken Bowls,1 tablespoon pure maple syrup,1,tbsp,pure maple syrup,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|5,Chili Crunch Ground Chicken Bowls,Chicken Bowls,1 tablespoon rice vinegar,1,tbsp,rice vinegar,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|6,Chili Crunch Ground Chicken Bowls,Chicken Bowls,3 garlic cloves,3,,garlic cloves,,
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|7,Chili Crunch Ground Chicken Bowls,Chicken Bowls,juice of 1 lime,,,juice of 1 lime,,digit-in-name|no-qty
68dbda75-bf09-4fcb-b7a7-24880e2d4eb6|1|8,Chili Crunch Ground Chicken Bowls,Chicken Bowls,"3 cups cooked white rice, quinoa, or cauliflower rice",3,cup,cooked white rice,"quinoa,  or cauliflower rice",or-alt
19d09384-b9dd-43da-81c1-76e0235e72dd|0|0,Chili Honey Chicken Bowl,Chicken,450g (1 lb) skinless boneless chicken thighs,450,g,skinless boneless chicken thighs,1 lb,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|1,Chili Honey Chicken Bowl,Chicken,¼ tsp chilli crunch oil,0.25,tsp,chilli crunch oil,,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|2,Chili Honey Chicken Bowl,Chicken,1 tsp raw organic honey,1,tsp,raw organic honey,,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|3,Chili Honey Chicken Bowl,Chicken,½ tsp garlic powder,0.5,tsp,garlic powder,,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|4,Chili Honey Chicken Bowl,Chicken,1 tsp paprika,1,tsp,paprika,,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|5,Chili Honey Chicken Bowl,Chicken,1 tsp salt,1,tsp,salt,,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|6,Chili Honey Chicken Bowl,Chicken,Pinch black pepper,1,pinch,black pepper,,
19d09384-b9dd-43da-81c1-76e0235e72dd|0|7,Chili Honey Chicken Bowl,Chicken,1 tbsp avocado oil,1,tbsp,avocado oil,,
19d09384-b9dd-43da-81c1-76e0235e72dd|1|0,Chili Honey Chicken Bowl,Pineapple Salsa,"½ cup (~90g) pineapple, diced",0.5,cup,pineapple,diced; ~90g,
19d09384-b9dd-43da-81c1-76e0235e72dd|1|1,Chili Honey Chicken Bowl,Pineapple Salsa,"1 medium avocado, diced",1,,medium avocado,diced,
19d09384-b9dd-43da-81c1-76e0235e72dd|1|2,Chili Honey Chicken Bowl,Pineapple Salsa,"¼ cup red onion, finely diced",0.25,cup,red onion,finely diced,
19d09384-b9dd-43da-81c1-76e0235e72dd|1|3,Chili Honey Chicken Bowl,Pineapple Salsa,"1 tbsp fresh coriander, chopped",1,tbsp,fresh coriander,chopped,
19d09384-b9dd-43da-81c1-76e0235e72dd|1|4,Chili Honey Chicken Bowl,Pineapple Salsa,Juice of 1 lime,,,Juice of 1 lime,,digit-in-name|no-qty
19d09384-b9dd-43da-81c1-76e0235e72dd|1|5,Chili Honey Chicken Bowl,Pineapple Salsa,"Salt and black pepper, to taste",,,Salt and black pepper,to taste,vague
19d09384-b9dd-43da-81c1-76e0235e72dd|2|0,Chili Honey Chicken Bowl,Honey Chili Lime Glaze,3 tbsp raw organic honey,3,tbsp,raw organic honey,,
19d09384-b9dd-43da-81c1-76e0235e72dd|2|1,Chili Honey Chicken Bowl,Honey Chili Lime Glaze,1 tbsp lime juice,1,tbsp,lime juice,,
19d09384-b9dd-43da-81c1-76e0235e72dd|2|2,Chili Honey Chicken Bowl,Honey Chili Lime Glaze,¼ tsp chilli crunch oil,0.25,tsp,chilli crunch oil,,
19d09384-b9dd-43da-81c1-76e0235e72dd|3|0,Chili Honey Chicken Bowl,To Serve,Cauliflower rice or rice of choice,,,Cauliflower rice or rice of choice,,or-alt|no-qty
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|0|0,Chilli Lime Shrimp and Veggie Bowl,Chilli Lime Shrimp,"1 lb jumbo wild caught pink shrimp, peeled and deveined",1,lb,jumbo wild caught pink shrimp,peeled and deveined,
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|1|0,Chilli Lime Shrimp and Veggie Bowl,Marinade,2 tbsp olive oil,2,tbsp,olive oil,,
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|1|1,Chilli Lime Shrimp and Veggie Bowl,Marinade,¼ cup fresh lime juice,0.25,cup,fresh lime juice,,
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|1|2,Chilli Lime Shrimp and Veggie Bowl,Marinade,"½ tsp salt, more to taste",0.5,tsp,salt,more to taste,vague
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|1|3,Chilli Lime Shrimp and Veggie Bowl,Marinade,"¼ tsp freshly ground pepper, more to taste",0.25,tsp,freshly ground pepper,more to taste,vague
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|1|4,Chilli Lime Shrimp and Veggie Bowl,Marinade,1.5 tbsp chili powder,1.5,tbsp,chili powder,,
1b1e0e39-4bd1-4590-a79c-72ae38d8661d|1|5,Chilli Lime Shrimp and Veggie Bowl,Marinade,½ tsp smoked paprika (or regular),0.5,tsp,smoked paprika,or regular,or-alt
8332096f-4843-4eb5-aa69-09469b97cce1|0|0,Chilli Oil,Main,1/4 cup red chilli flakes,0.25,cup,red chilli flakes,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|1,Chilli Oil,Main,1½ tbsp sesame seeds,1,,½ tbsp sesame seeds,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|2,Chilli Oil,Main,1 tsp salt,1,tsp,salt,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|3,Chilli Oil,Main,1 tsp sugar,1,tsp,sugar,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|4,Chilli Oil,Main,1 tsp Sichuan pepper,1,tsp,Sichuan pepper,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|5,Chilli Oil,Main,1 tsp Chinese five spice,1,tsp,Chinese five spice,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|6,Chilli Oil,Main,1/2 tsp white pepper,0.5,tsp,white pepper,,
8332096f-4843-4eb5-aa69-09469b97cce1|0|7,Chilli Oil,Main,"500ml neutral oil (canola, veg, peanut, grapeseed etc.)",500,ml,neutral oil,"canola, veg, peanut, grapeseed etc.",
8356cba9-e0e8-43f1-becb-ac9771250799|0|0,Chipotle Chicken & Rice Skillet,Chicken,5 bone-in skin-on chicken thighs,5,,bone-in skin-on chicken thighs,,
8356cba9-e0e8-43f1-becb-ac9771250799|0|1,Chipotle Chicken & Rice Skillet,Chicken,1 tsp olive oil,1,tsp,olive oil,,
8356cba9-e0e8-43f1-becb-ac9771250799|0|2,Chipotle Chicken & Rice Skillet,Chicken,salt and cracked pepper,,,salt and cracked pepper,,
8356cba9-e0e8-43f1-becb-ac9771250799|0|3,Chipotle Chicken & Rice Skillet,Chicken,½ tbsp chipotle powder,0.5,tbsp,chipotle powder,,
8356cba9-e0e8-43f1-becb-ac9771250799|0|4,Chipotle Chicken & Rice Skillet,Chicken,1 tbsp sweet paprika,1,tbsp,sweet paprika,,
8356cba9-e0e8-43f1-becb-ac9771250799|0|5,Chipotle Chicken & Rice Skillet,Chicken,1 tbsp garlic powder,1,tbsp,garlic powder,,
8356cba9-e0e8-43f1-becb-ac9771250799|0|6,Chipotle Chicken & Rice Skillet,Chicken,1 tbsp oregano or thyme,1,tbsp,oregano or thyme,,or-alt
8356cba9-e0e8-43f1-becb-ac9771250799|1|0,Chipotle Chicken & Rice Skillet,Cucumber Salad,½ finely diced red onion,0.5,,red onion,finely diced,
8356cba9-e0e8-43f1-becb-ac9771250799|1|1,Chipotle Chicken & Rice Skillet,Cucumber Salad,2–3 Persian cucumbers,2,,Persian cucumbers,,range
8356cba9-e0e8-43f1-becb-ac9771250799|1|2,Chipotle Chicken & Rice Skillet,Cucumber Salad,2–3 tbsp finely diced fresh cilantro,2,tbsp,fresh cilantro,finely diced,range
8356cba9-e0e8-43f1-becb-ac9771250799|1|3,Chipotle Chicken & Rice Skillet,Cucumber Salad,salt,,,salt,,
8356cba9-e0e8-43f1-becb-ac9771250799|2|0,Chipotle Chicken & Rice Skillet,Crema Sauce,3 tbsp Greek yogurt,3,tbsp,Greek yogurt,,
8356cba9-e0e8-43f1-becb-ac9771250799|2|1,Chipotle Chicken & Rice Skillet,Crema Sauce,3 tbsp mayo,3,tbsp,mayo,,
8356cba9-e0e8-43f1-becb-ac9771250799|2|2,Chipotle Chicken & Rice Skillet,Crema Sauce,1 clove garlic,1,clove,garlic,,
8356cba9-e0e8-43f1-becb-ac9771250799|2|3,Chipotle Chicken & Rice Skillet,Crema Sauce,½ jalapeño,0.5,,jalapeño,,
8356cba9-e0e8-43f1-becb-ac9771250799|2|4,Chipotle Chicken & Rice Skillet,Crema Sauce,large handful cilantro,1,handful,cilantro,,
8356cba9-e0e8-43f1-becb-ac9771250799|2|5,Chipotle Chicken & Rice Skillet,Crema Sauce,juice of 1 large lime,,,juice of 1 large lime,,digit-in-name|no-qty
8356cba9-e0e8-43f1-becb-ac9771250799|2|6,Chipotle Chicken & Rice Skillet,Crema Sauce,salt and pepper,,,salt and pepper,,
8356cba9-e0e8-43f1-becb-ac9771250799|3|0,Chipotle Chicken & Rice Skillet,To Serve,rice of choice,,,rice of choice,,no-qty
8356cba9-e0e8-43f1-becb-ac9771250799|3|1,Chipotle Chicken & Rice Skillet,To Serve,jalapeños,,,jalapeños,,no-qty
8356cba9-e0e8-43f1-becb-ac9771250799|3|2,Chipotle Chicken & Rice Skillet,To Serve,sliced avocado,,,avocado,sliced,no-qty
8356cba9-e0e8-43f1-becb-ac9771250799|3|3,Chipotle Chicken & Rice Skillet,To Serve,cotija cheese crumbles,,,cotija cheese crumbles,,no-qty
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|0,Chipotle Chicken Chop Bowl,,100g ground chicken breast,100,g,ground chicken breast,,
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|1,Chipotle Chicken Chop Bowl,,chipotle taco seasoning & tomato sauce,,,chipotle taco seasoning & tomato sauce,,long|no-qty
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|2,Chipotle Chicken Chop Bowl,,¼ cup corn,0.25,cup,corn,,
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|3,Chipotle Chicken Chop Bowl,,¼ cup black beans,0.25,cup,black beans,,
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|4,Chipotle Chicken Chop Bowl,,⅓ cup rice,0.333,cup,rice,,
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|5,Chipotle Chicken Chop Bowl,,low fat yogurt,,,low fat yogurt,,no-qty
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|6,Chipotle Chicken Chop Bowl,,sriracha,,,sriracha,,no-qty
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|7,Chipotle Chicken Chop Bowl,,"cucumbers, tomatoes, onion",,,cucumbers,"tomatoes,  onion",no-qty
a0eae1ba-0bc7-44cb-8df1-ce81492a889f|0|8,Chipotle Chicken Chop Bowl,,"optional: pickled jalapeños, diced avocado, fresh coriander",,,pickled jalapeños,"diced avocado,  fresh coriander",no-qty
c295f89b-2d1d-451a-9a10-0869efee5675|0|0,"Choc, PB and Raspberry Overnight Oats",Oats,½ cup rolled oats,0.5,cup,rolled oats,,
c295f89b-2d1d-451a-9a10-0869efee5675|0|1,"Choc, PB and Raspberry Overnight Oats",Oats,1 tbsp chia seeds,1,tbsp,chia seeds,,
c295f89b-2d1d-451a-9a10-0869efee5675|0|2,"Choc, PB and Raspberry Overnight Oats",Oats,½ serve chocolate protein powder,0.5,,serve chocolate protein powder,,
c295f89b-2d1d-451a-9a10-0869efee5675|0|3,"Choc, PB and Raspberry Overnight Oats",Oats,2 tsp cacao powder,2,tsp,cacao powder,,
c295f89b-2d1d-451a-9a10-0869efee5675|0|4,"Choc, PB and Raspberry Overnight Oats",Oats,1 tbsp peanut butter,1,tbsp,peanut butter,,
c295f89b-2d1d-451a-9a10-0869efee5675|0|5,"Choc, PB and Raspberry Overnight Oats",Oats,1 cup almond milk or milk of choice,1,cup,almond milk or milk of choice,,or-alt
c295f89b-2d1d-451a-9a10-0869efee5675|1|0,"Choc, PB and Raspberry Overnight Oats",To Serve,"¾ cup raspberries, fresh or frozen",0.75,cup,raspberries,fresh or frozen,or-alt
c295f89b-2d1d-451a-9a10-0869efee5675|1|1,"Choc, PB and Raspberry Overnight Oats",To Serve,1 tsp honey or maple syrup,1,tsp,honey or maple syrup,,or-alt
cc223f31-324c-4bb4-9683-b00e540de242|0|0,Chocolate Baked Oats,Main,1/2 cup oats,0.5,cup,oats,,
cc223f31-324c-4bb4-9683-b00e540de242|0|1,Chocolate Baked Oats,Main,1/2 cup milk,0.5,cup,milk,,
cc223f31-324c-4bb4-9683-b00e540de242|0|2,Chocolate Baked Oats,Main,1 tbsp cocoa,1,tbsp,cocoa,,
cc223f31-324c-4bb4-9683-b00e540de242|0|3,Chocolate Baked Oats,Main,1/2 - 1 tbsp maple syrup,0.5,,- 1 tbsp maple syrup,,digit-in-name
cc223f31-324c-4bb4-9683-b00e540de242|0|4,Chocolate Baked Oats,Main,1/2 tsp vanilla,0.5,tsp,vanilla,,
cc223f31-324c-4bb4-9683-b00e540de242|0|5,Chocolate Baked Oats,Main,1/2 tsp baking powder,0.5,tsp,baking powder,,
cc223f31-324c-4bb4-9683-b00e540de242|0|6,Chocolate Baked Oats,Main,Pinch of salt,1,pinch,salt,,
cc223f31-324c-4bb4-9683-b00e540de242|0|7,Chocolate Baked Oats,Main,1 scoop protein powder (optional),1,scoop,protein powder,optional,
cc223f31-324c-4bb4-9683-b00e540de242|1|0,Chocolate Baked Oats,Toppings,Chocolate,,,Chocolate,,no-qty
cc223f31-324c-4bb4-9683-b00e540de242|1|1,Chocolate Baked Oats,Toppings,Flakey salt,,,Flakey salt,,no-qty
